Id,SalePrice
1598,221309.2135571157
1599,172400.78131662204
1600,161293.70468840207
1601,66127.93569765602
1602,115621.45822954709
1603,94997.95713825317
1604,258577.19367046625
1605,251436.18969780655
1606,167802.6117280866
1607,187006.69889202277
1608,216426.30958178602
1609,180733.93361233608
1610,145899.0248771892
1611,140822.8046695621
1612,172529.34342790872
1613,170664.83361913846
1614,128540.09393644537
1615,74012.3683034809
1616,64808.823261499216
1617,93527.2404170905
1618,122635.22521524366
1619,141765.67009636734
1620,170151.815807432
1621,135642.50548613947
1622,137991.32559657263
1623,268324.40941055043
1624,215038.14995090108
1625,122416.88609051121
1626,171755.07926501075
1627,193234.329323739
1628,279787.98729443265
1629,174678.6264604717
1630,344381.5326829769
1631,212132.91341092816
1632,231234.12052102646
1633,172387.08138238566
1634,183199.54865965038
1635,175283.16334490787
1636,154323.0926745968
1637,200931.79463350843
1638,188221.54498294427
1639,187255.2237284321
1640,248825.6682611978
1641,181703.0903168097
1642,225400.5307415002
1643,219974.06702599267
1644,236937.7549512364
1645,224139.7772154141
1646,160831.3311231137
1647,155986.71764149002
1648,126909.52335097048
1649,139700.3795052046
1650,117313.57013505747
1651,122985.30576946313
1652,105542.41961755743
1653,109362.99998743075
1654,142211.99105615902
1655,141983.69621381813
1656,136668.8586486968
1657,145604.86590170453
1658,142392.64496055315
1659,126104.43222570395
1660,161557.43203354435
1661,448753.35857960745
1662,395213.9602734859
1663,373256.7014543578
1664,534860.5216731825
1665,309033.15500986145
1666,348982.08087463735
1667,378357.306452769
1668,337333.7437868643
1669,296937.15138735354
1670,347980.58091849904
1671,277934.57108548505
1672,457270.3019212987
1673,303495.3514986999
1674,253316.3550901565
1675,195903.3046199213
1676,197991.70191422614
1677,219652.41358186948
1678,478941.6174044309
1679,389419.1776226813
1680,314931.58048703073
1681,240128.70274454684
1682,321648.04672444175
1683,193661.02162693124
1684,178595.1570434782
1685,175984.20563927884
1686,173338.11783156637
1687,169771.21768502012
1688,192000.6091813896
1689,194364.60888734384
1690,200380.37153039363
1691,189304.56165148885
1692,261403.59422892355
1693,165273.39580646157
1694,177251.1204436004
1695,164782.4894656689
1696,269991.2315644449
1697,172517.47382476222
1698,350895.0332833002
1699,323800.2087893411
1700,245696.76337491366
1701,263301.0662552706
1702,240062.6137549662
1703,239370.29588315694
1704,282229.8059648425
1705,232814.17175114737
1706,288374.39358934155
1707,206963.9600545514
1708,204825.44264455055
1709,281329.1729004612
1710,224219.14421114678
1711,272405.4863211133
1712,258049.5290423629
1713,273303.1694714503
1714,225490.00722543208
1715,204704.27147771756
1716,187237.14580099774
1717,179364.24607142122
1718,107270.63357314147
1719,208574.35967652017
1720,243118.70681377882
1721,168110.5883117615
1722,98216.83161878803
1723,154728.18338019133
1724,203248.10524231746
1725,234642.79710905472
1726,184835.86317650555
1727,153598.92932902515
1728,177861.14422932506
1729,159652.22945728854
1730,160501.42069781956
1731,120269.12963695732
1732,134422.65927351255
1733,116768.61314087544
1734,115749.92641909087
1735,130873.24157291616
1736,113927.6278263105
1737,306935.11599770107
1738,240941.12018113738
1739,276754.2705385494
1740,216572.81753956524
1741,196785.69816884983
1742,166229.63034613384
1743,180607.08903086002
1744,306327.5407870413
1745,203125.03246445424
1746,187411.54832074704
1747,218965.129390639
1748,230253.9635400406
1749,146092.013786749
1750,128644.26888685364
1751,257483.96978323217
1752,120485.63987707197
1753,144160.57646790092
1754,207457.41601525916
1755,158537.72938795193
1756,124259.32549203422
1757,121061.47967979744
1758,143896.43478632267
1759,162359.043042115
1760,166430.2400479325
1761,154437.8417903812
1762,171991.26733483712
1763,179507.70450712173
1764,114991.07331845866
1765,165182.76733493025
1766,200100.6194148919
1767,237170.4494286978
1768,142579.21578556587
1769,169188.47316321934
1770,156196.56368366804
1771,121744.84565027144
1772,137880.2149792714
1773,126141.53456903245
1774,146289.0014137883
1775,143215.39660622878
1776,130469.2572968824
1777,104079.88918191045
1778,137471.06749594875
1779,113640.85356476114
1780,167582.56890473363
1781,124362.22245979817
1782,92564.22088112835
1783,147624.96340328272
1784,113000.5382992384
1785,123593.3212117265
1786,155342.6828092009
1787,170600.34414527036
1788,52956.78070903348
1789,105911.09414299662
1790,81747.41291149645
1791,212332.46494328478
1792,157116.36428423674
1793,136064.13235694228
1794,158852.40835349582
1795,132867.58160831896
1796,127494.28764566126
1797,127298.57840454002
1798,117618.54306551247
1799,113772.37088596533
1800,121462.8834090051
1801,120560.42611635079
1802,141943.1337234814
1803,148903.57324132058
1804,139461.37979845708
1805,138542.60999446447
1806,127870.47174769548
1807,147998.2607909095
1808,123826.67465507142
1809,97749.1430700769
1810,137330.71137297532
1811,74094.16648396911
1812,79036.04133771373
1813,113482.91905305993
1814,93217.070078336
1815,54224.486941317584
1816,100483.6256879847
1817,112632.37440286254
1818,146863.58716991864
1819,133272.74388429357
1820,60755.983166264574
1821,119194.90215126536
1822,156267.51732766186
1823,49248.12576311714
1824,126073.51359206247
1825,134229.08233356994
1826,109406.60710610574
1827,101941.38578276528
1828,130246.52909824697
1829,133832.18460174146
1830,142740.95765217306
1831,148328.01790435158
1832,72635.1291594502
1833,136046.08575052855
1834,125419.95597047423
1835,101077.15369605554
1836,132625.5770283161
1837,81635.97119166411
1838,130903.76093568435
1839,104766.32042143757
1840,102717.45297195383
1841,129884.6578148433
1842,82406.84654650417
1843,136115.91686264367
1844,143457.7281438579
1845,143146.76768260624
1846,154187.78596175974
1847,160199.2454082702
1848,44673.32964826161
1849,104866.54822913285
1850,113421.46033622131
1851,148628.08783366164
1852,122751.22812622935
1853,123518.98098443472
1854,162461.20888418017
1855,148720.93388438603
1856,224224.39100107132
1857,138359.79741073982
1858,134883.65359262124
1859,113984.62145632377
1860,152759.71203031272
1861,115526.46079859934
1862,332269.13003228785
1863,314715.22203417827
1864,314749.06164929736
1865,339727.2384409254
1866,317530.06079796
1867,235285.34233333226
1868,284363.2712481036
1869,209778.29536137835
1870,231286.93373899753
1871,246811.85708941994
1872,177554.99015143065
1873,237738.12293154036
1874,148930.4518059091
1875,185019.6250279075
1876,192908.67099655696
1877,210514.79922110873
1878,209607.06178985006
1879,129157.88503784283
1880,131934.7965704756
1881,262980.26219976664
1882,249343.91923384502
1883,185980.05744034436
1884,204006.0695509302
1885,239675.28886276286
1886,276855.58227019565
1887,219381.38570879033
1888,283880.5635667429
1889,174518.17348049468
1890,123003.25615980431
1891,134421.38329595292
1892,95693.54036491204
1893,127374.36409480745
1894,101198.77874777663
1895,133153.8789858328
1896,124040.19856189007
1897,126149.93291816302
1898,119932.56457932458
1899,159829.42998828512
1900,164269.78855273404
1901,161693.67750343907
1902,156449.91791771102
1903,246464.58589961898
1904,138071.66381987729
1905,204028.52749584446
1906,141203.01023660073
1907,222019.12508921546
1908,117139.42638235209
1909,134789.45624170822
1910,127763.07687381578
1911,213418.2947008135
1912,329329.58180057287
1913,152681.445772419
1914,79089.24697256455
1915,274298.64714330185
1916,65173.610700830344
1917,244826.57690134484
1918,141569.09844423187
1919,180849.19105096438
1920,159256.07024506576
1921,360769.99832921446
1922,293691.958326094
1923,235195.26804215222
1924,244590.07007268007
1925,208784.0825742457
1926,349821.95112333883
1927,132300.42850184473
1928,152491.9587290171
1929,128592.5193130591
1930,132521.90376343142
1931,143512.32448516987
1932,136233.23972246822
1933,176313.31445040557
1934,177902.14413552673
1935,168148.661820388
1936,184004.15338402725
1937,174978.70557037333
1938,163794.16211731272
1939,234808.04571921792
1940,191676.34741007476
1941,169998.5652789043
1942,176262.36097518457
1943,209377.26077480684
1944,340208.1915199789
1945,362455.926382725
1946,137790.23571690166
1947,196960.24720451643
1948,175011.33369726068
1949,236517.46301137624
1950,188013.8370881695
1951,253162.3980831463
1952,224001.6978558131
1953,169955.89474323156
1954,181770.2555094914
1955,136134.8119265991
1956,390698.93917478493
1957,148931.70038805794
1958,305822.8751811903
1959,149548.86357345685
1960,108237.57815657879
1961,124626.91172708836
1962,104365.95655668805
1963,112936.98519869769
1964,105652.41658364513
1965,143426.79709604607
1966,133835.5181820095
1967,292265.345917242
1968,426541.26402772375
1969,373146.7923631338
1970,432790.6475533044
1971,486929.98813395435
1972,372116.2233537865
1973,280964.7745882413
1974,332281.0779947563
1975,543842.6210680992
1976,287127.07621565793
1977,367696.1043542212
1978,366147.23126671533
1979,321685.1155871503
1980,211874.17695673468
1981,343187.2784285557
1982,228415.92356706606
1983,208873.68427133517
1984,178305.88901848104
1985,230826.24942175942
1986,214063.52336029176
1987,183175.01394771604
1988,179517.55993750005
1989,196610.1476002654
1990,212410.03365117044
1991,226866.94161422242
1992,214924.1005799928
1993,169723.8212185643
1994,224399.01126996492
1995,185233.85799274925
1996,242070.31094415463
1997,292192.39909411833
1998,320388.6599200093
1999,278265.53635767254
2000,318278.72547964007
2001,278540.4383973063
2002,230012.0613190576
2003,258297.12807053427
2004,283691.9217218485
2005,219336.55997088828
2006,221233.66190665457
2007,258250.7878252596
2008,205494.73501089014
2009,193201.41809125504
2010,198650.44209015975
2011,111218.36023904344
2012,176399.07500855852
2013,171896.25843829307
2014,180735.6904453081
2015,199058.5808408303
2016,188178.62287155248
2017,197528.5816931495
2018,122847.92038111492
2019,137645.18106996384
2020,104041.921643425
2021,105908.00810828392
2022,182564.41058335846
2023,132418.20904831516
2024,275984.42599430523
2025,361757.95861079317
2026,182411.5521461424
2027,163218.80967151592
2028,162598.27225620902
2029,164784.0533691955
2030,272613.0738499912
2031,243296.48451985925
2032,247824.20495802737
2033,253019.46862812733
2034,176346.9676385092
2035,220856.81258827625
2036,208594.17617147826
2037,211752.99443358823
2038,322783.37584842026
2039,207139.0857464134
2040,301114.17058851727
2041,280176.20964605786
2042,205631.69254213828
2043,184087.27857082765
2044,175766.7266887137
2045,218410.0204886611
2046,149644.928593283
2047,140082.29775219562
2048,143648.93741556202
2049,153137.0391084361
2050,170739.59137774495
2051,103572.19796379466
2052,128242.70157497795
2053,145597.65934767824
2054,99992.05925521998
2055,151059.73411863192
2056,146075.36910700638
2057,113007.41590832881
2058,206809.7877870024
2059,135041.9253896688
2060,178326.20863972677
2061,176228.2558883243
2062,128828.7160880511
2063,116248.92624660389
2064,141921.81185065067
2065,118053.57815243506
2066,167124.32158388934
2067,112464.9429108267
2068,151606.27508132366
2069,84411.33548956184
2070,118583.35618869192
2071,103098.13215675825
2072,160515.65913143248
2073,134347.24822180497
2074,182150.70102477
2075,146336.2980721561
2076,123172.9927223669
2077,150929.16401162284
2078,120666.1514140127
2079,132170.40120530222
2080,118950.36325914339
2081,122265.02307413476
2082,101148.74965624028
2083,137078.53638283795
2084,115095.03128945456
2085,113444.81080623601
2086,119548.86373985463
2087,123408.44637473066
2088,101587.8990651907
2089,83221.17938222698
2090,125346.44352872163
2091,89693.54820013822
2092,121092.87716006966
2093,110014.83934735747
2094,89686.09870661468
2095,157006.552355628
2096,86624.68987530367
2097,83014.10271205976
2098,160986.53490166226
2099,66538.61971319822
2100,62958.322805179894
2101,105683.62398509719
2102,133108.8818145004
2103,107163.32022354411
2104,150853.17666341152
2105,105839.27012459483
2106,56035.57431200249
2107,179246.5063992287
2108,116337.42157991543
2109,106915.20306338064
2110,123121.43383022577
2111,146044.76370078363
2112,134009.5183387525
2113,117661.66305995917
2114,123296.36486430137
2115,153287.1639691948
2116,119077.84049611361
2117,145298.73701321732
2118,126620.90488056849
2119,119849.75666724156
2120,115110.41079236323
2121,91121.2397950625
2122,119151.3130545593
2123,80242.12154314588
2124,156017.7077619085
2125,129077.90278584155
2126,153657.35420395044
2127,129048.9111789743
2128,129985.14225238185
2129,98948.50818410733
2130,133740.7677347287
2131,154531.27126079414
2132,111941.27779515095
2133,120450.88859758434
2134,122709.33263027112
2135,97065.0847330914
2136,66931.60328305016
2137,107910.40599853746
2138,131492.87276930475
2139,146816.69515471303
2140,143998.01209586748
2141,167726.06951598392
2142,122898.4552920827
2143,145975.6766275961
2144,117784.6728700426
2145,140819.20816029693
2146,165109.43295212384
2147,146086.8691129953
2148,143901.23789329286
2149,155480.1942515417
2150,220255.39817795096
2151,115233.51011973564
2152,120851.97519849942
2153,179706.7907689017
2154,78613.63918762626
2155,139482.60557495654
2156,271733.9715666732
2157,234663.3511351661
2158,234667.66542785318
2159,215796.57516140322
2160,182954.49781588637
2161,242898.38025318124
2162,442983.4803118369
2163,334630.99190563004
2164,247606.72852531867
2165,193840.81948116288
2166,154603.462233768
2167,217457.15871777857
2168,187504.8998239095
2169,190592.95519568896
2170,215103.06267180957
2171,148894.35226844664
2172,131597.36844285394
2173,163686.5199116246
2174,226646.12693183808
2175,297145.0222874478
2176,299194.85623382236
2177,237736.96487237661
2178,218911.71610798003
2179,140773.53267734803
2180,230327.6760435449
2181,187810.35925192217
2182,222883.58541429916
2183,192494.94654377535
2184,119111.01621699077
2185,124995.67659736812
2186,148816.53590891682
2187,153521.62267003182
2188,148172.75165554832
2189,294010.8862170598
2190,65095.52672005223
2191,63982.39077293911
2192,69092.77502315729
2193,86789.90446424698
2194,80211.84355415286
2195,105071.41310697694
2196,103244.56779251159
2197,113945.64400307472
2198,153397.94468125037
2199,202124.19675211475
2200,160400.3516412944
2201,150887.78383380355
2202,210298.48307292833
2203,148003.94331353827
2204,168677.05960936443
2205,121428.4441939388
2206,148903.0493162375
2207,226656.07026920488
2208,266906.904284517
2209,226667.62952159316
2210,124874.61125726519
2211,114534.6664995968
2212,121348.7770130031
2213,85656.35960015164
2214,126175.61636477991
2215,102326.69610094289
2216,141184.32257409507
2217,57808.170772414334
2218,91655.943823499
2219,79959.74503227806
2220,85216.67141238261
2221,274047.40265896526
2222,259195.79179348808
2223,276939.1580292907
2224,216626.44560418636
2225,124689.38875475952
2226,183468.44868935918
2227,202481.7299134451
2228,258516.35593977428
2229,253312.66194783672
2230,144156.57838638886
2231,206111.76420624164
2232,177159.24856874367
2233,182071.7713746497
2234,243221.68557722654
2235,209458.58125572876
2236,262014.15874666136
2237,321163.52470653283
2238,214405.78106061817
2239,92399.9904414624
2240,150767.3540873243
2241,163391.3228809313
2242,124124.86826715748
2243,126714.23068326553
2244,107752.66507909988
2245,103893.65950694401
2246,139477.35729698866
2247,92590.52507399707
2248,124192.8920946164
2249,123042.82011076045
2250,129279.61854932089
2251,106223.13476987464
2252,180532.92030961908
2253,151906.3810727816
2254,171024.40202382393
2255,188218.22360674376
2256,173130.14614429054
2257,204511.51564006845
2258,161503.41751861034
2259,175740.35177583675
2260,158837.3471986519
2261,183825.0493152795
2262,201992.11703852328
2263,360146.2122427799
2264,547148.9803951104
2265,184665.53332551027
2266,282749.5453578472
2267,360078.69468452333
2268,392199.0624737336
2269,148188.424714446
2270,195186.3978054495
2271,218900.38014325884
2272,193866.93818198258
2273,161956.81648557037
2274,178716.60739654675
2275,166131.28601087668
2276,188813.34170058032
2277,177319.3699345494
2278,147458.3437044015
2279,133923.6133209211
2280,119271.96757897484
2281,167412.92325074243
2282,181335.3188478921
2283,111374.11891509805
2284,116227.67731949371
2285,138612.02488673746
2286,122445.48216645601
2287,357605.8876938552
2288,264849.03246665717
2289,380662.817774515
2290,441096.6369318545
2291,330123.4558079974
2292,455232.9519661744
2293,491209.17568310065
2294,412343.4401454806
2295,486118.44622529566
2296,297133.43065727514
2297,333757.15486997104
2298,333592.0861929172
2299,378665.13245746354
2300,334914.40007928625
2301,299235.8523688497
2302,257331.75610299106
2303,248331.96756456312
2304,258964.0576480349
2305,200534.57035214858
2306,198216.12187532298
2307,201733.98411672522
2308,223408.99525320047
2309,275617.8059799066
2310,215156.96651626684
2311,212553.0965162847
2312,165386.16834070574
2313,168512.98612099126
2314,169534.10190271802
2315,177431.92375179
2316,190248.05992183843
2317,193378.46157530486
2318,175698.52425505733
2319,184182.7464635059
2320,185431.67201571053
2321,243530.0837420962
2322,186552.56625509838
2323,184572.08968387335
2324,189164.67176895688
2325,210156.16009266805
2326,178807.9909130553
2327,207340.9267899201
2328,223996.67781036938
2329,186207.1461644479
2330,180738.52188515477
2331,352320.04137519136
2332,394840.9469431558
2333,319647.5539647891
2334,246146.11382531104
2335,267924.121984654
2336,304425.93558811065
2337,192810.73239699175
2338,266092.80742742366
2339,219723.72153170084
2340,383073.6299733279
2341,210135.28335460633
2342,235758.88032436234
2343,232783.83980378878
2344,217551.35395237274
2345,236259.21425977533
2346,213122.36245982177
2347,200505.8579863852
2348,242324.91127283586
2349,170169.63853128385
2350,302043.62085727655
2351,243436.1532900857
2352,256020.9537185658
2353,254005.73356140856
2354,109633.91515036454
2355,116072.2573125719
2356,152874.2820998833
2357,192786.92038175606
2358,187468.92277715835
2359,131935.10604933216
2360,116841.38201223836
2361,150808.52185725325
2362,269960.28897830524
2363,131419.52527213164
2364,159921.40372682543
2365,232906.7600118215
2366,200628.75613980863
2367,219036.51353400727
2368,212341.71923517075
2369,217503.5729461227
2370,168482.2842152997
2371,161249.1836359825
2372,188641.65068581674
2373,279044.1745526411
2374,336295.8143398747
2375,236140.9046404442
2376,287848.2162394524
2377,342066.70508234313
2378,145030.27659822756
2379,205160.11304754342
2380,149883.1462950075
2381,180608.74158390198
2382,219594.90354261236
2383,208610.803745229
2384,247543.16917318062
2385,164953.66180191853
2386,134757.51428466005
2387,133927.99635913371
2388,102390.56300116733
2389,124954.78374764486
2390,141637.16818610567
2391,148785.52426236565
2392,111461.43943313048
2393,165134.87310968435
2394,134291.45627235377
2395,206846.52018431225
2396,143281.75213321784
2397,224432.54552454338
2398,132606.10303194763
2399,57492.57931834496
2400,57271.16855077633
2401,124041.28620957553
2402,134474.8013034875
2403,156218.20517701085
2404,150553.07544643778
2405,160340.40701180123
2406,139115.0390893058
2407,125416.79982005128
2408,159589.29562209817
2409,121809.39539689018
2410,176780.65271294626
2411,113741.90753815998
2412,151782.56366569782
2413,126726.65055052262
2414,145009.80737933423
2415,139452.297798118
2416,127027.3410024076
2417,135829.4909230739
2418,133467.15260274214
2419,122039.37956937042
2420,125492.41192618327
2421,141969.83753733043
2422,110080.01342573098
2423,86517.71572383931
2424,159662.42087981588
2425,231343.28394207975
2426,131715.58267433985
2427,103958.76249639943
2428,178283.73247577003
2429,116409.37078328925
2430,132824.302203614
2431,108717.60466679627
2432,140982.47982343432
2433,143057.05132270383
2434,130903.31592774855
2435,145217.83374861244
2436,104290.08959431069
2437,105378.68669714408
2438,121672.59364495026
2439,106981.64474647824
2440,130742.73753143972
2441,85259.25267967381
2442,104471.73364130616
2443,123059.23266446023
2444,137287.6431014716
2445,85281.14148594654
2446,133002.22301557363
2447,184745.5838996469
2448,140452.26381491587
2449,114742.96061694824
2450,149192.50434285626
2451,130582.07052246787
2452,194013.85526724416
2453,92444.85965050799
2454,108155.21677502341
2455,121120.87033089576
2456,124527.46136605267
2457,124293.46213834063
2458,130347.4603033109
2459,110855.59697863464
2460,142943.978678987
2461,127797.39938846283
2462,130787.02643717172
2463,125580.93625994911
2464,165649.80331722868
2465,151008.31883895135
2466,114900.82245385986
2467,132653.15133178944
2468,79600.73124557098
2469,83170.6359763759
2470,189831.4230776306
2471,217755.7420849204
2472,168246.97070012309
2473,119328.81809981407
2474,80620.89375895825
2475,220141.67791798434
2476,110510.89056017522
2477,122062.01725484595
2478,150780.36087718324
2479,104405.79087378425
2480,147492.42264434427
2481,120105.53616688511
2482,127263.84980901815
2483,111209.27435864453
2484,125786.5011340505
2485,126571.7485402903
2486,136706.30744415903
2487,175346.2669779856
2488,166794.3864181323
2489,154059.19265498425
2490,138348.5417864176
2491,91666.8755860496
2492,193379.62185251532
2493,146521.75256793035
2494,143090.69454564343
2495,88581.04037401313
2496,240798.27255168805
2497,150186.8967970602
2498,114014.67557504903
2499,80419.49179526804
2500,118290.85750707414
2501,131638.80964174017
2502,136176.00277989812
2503,95744.74708056152
2504,176457.59843069114
2505,218216.39722454193
2506,255779.8132681595
2507,286284.8864474397
2508,253158.06936196194
2509,217620.82051185565
2510,223536.8942885185
2511,179451.7255450347
2512,205463.13707136567
2513,222146.39378365575
2514,263414.3900020964
2515,153005.80242364164
2516,170175.58740660362
2517,146170.03198248468
2518,146564.73799085713
2519,226714.25271421042
2520,211281.6811049393
2521,187302.8592579304
2522,226693.48284904944
2523,120422.5326275814
2524,130505.76419287236
2525,141960.93298230667
2526,131107.4509511533
2527,116905.08954559734
2528,123752.58371707203
2529,157702.00263904408
2530,127693.50601112335
2531,257035.19312010243
2532,226292.582474549
2533,198026.2621096316
2534,232534.2154916064
2535,292614.2394368376
2536,236170.97736653342
2537,236522.07339264103
2538,185209.772175423
2539,191287.573304852
2540,180894.12110470454
2541,182658.9913326608
2542,157759.0819399833
2543,123576.73945349606
2544,115665.71476770558
2545,137347.1942024592
2546,130030.26656822913
2547,135677.64744611757
2548,168733.16346578905
2549,151718.05118828494
2550,1435416.7413947529
2551,143208.74550764993
2552,124541.651727849
2553,60065.26357814872
2554,79849.35078369372
2555,120440.31879919794
2556,100721.73424424729
2557,106419.88647016349
2558,127336.9523583964
2559,129857.21133118188
2560,154323.10407824352
2561,154995.08891928886
2562,138876.34704636305
2563,152746.01343014205
2564,201124.6534190111
2565,142437.03558740445
2566,152001.38238986768
2567,145643.52525066203
2568,217016.21063680254
2569,229697.92454164318
2570,120837.27794835687
2571,189529.29304547037
2572,149784.6847543515
2573,231099.32703178946
2574,310427.2556556511
2575,139573.7072500294
2576,91348.40035119384
2577,100406.88741850795
2578,84441.88460216805
2579,61690.47797201217
2580,88501.86865777358
2581,134849.76658044127
2582,111135.04620835643
2583,271607.5559878617
2584,172395.76510709993
2585,189909.67271147209
2586,229127.5524598283
2587,202882.99749922572
2588,136405.50321022025
2589,152739.34975704554
2590,212807.45451692998
2591,226299.73042216635
2592,208247.62038100875
2593,234786.03959817922
2594,185198.33180742644
2595,195342.17478317558
2596,292447.267906032
2597,185499.36271838399
2598,285031.32570468023
2599,332803.52951987454
2600,167489.30059540487
2601,146910.6738133681
2602,86375.52830773116
2603,99358.70627474792
2604,71743.00097076123
2605,85162.79640630889
2606,149266.283279888
2607,216557.47505640998
2608,206205.9078154498
2609,177980.15386661584
2610,88390.09290941813
2611,116268.51943814836
2612,158407.6633088146
2613,128350.47359157511
2614,122925.22072733672
2615,153121.02564374628
2616,155440.18152192762
2617,182406.61366152472
2618,209708.46559399547
2619,200912.24609216148
2620,183020.48502657306
2621,167882.6130825309
2622,176315.3437782873
2623,237809.33041828428
2624,302361.6229602351
2625,286278.5839905512
2626,175870.36083687443
2627,161677.38045046537
2628,432885.4861697227
2629,485868.06434301875
2630,367802.38854744844
2631,487963.0684846995
2632,396591.9042007952
2633,295761.2575317616
2634,413030.7305833959
2635,161005.52474338637
2636,174735.9310681464
2637,179905.5757346818
2638,260055.9926696938
2639,182151.36151172518
2640,149994.69437660178
2641,108369.92707039518
2642,182613.9039492496
2643,109501.12591113249
2644,125479.88570086494
2645,116193.33065366684
2646,102375.1999022227
2647,109361.29236072738
2648,151528.559343385
2649,148281.7035412761
2650,138199.6114275544
2651,139652.58584943772
2652,402674.5185195977
2653,272058.26381049445
2654,259500.0396525675
2655,420818.7303134318
2656,333781.8977100173
2657,346754.24168097787
2658,294845.4863901995
2659,307467.4775602574
2660,359137.2549707066
2661,359084.44059596065
2662,370920.83020752395
2663,303735.82427497697
2664,266604.546435042
2665,329173.7353412824
2666,280501.32185077126
2667,170203.33042374614
2668,178383.83421297834
2669,185875.69462592306
2670,286568.0470787916
2671,188589.6200087863
2672,197441.58735227078
2673,203576.46748640938
2674,199801.56481943643
2675,176204.63087641742
2676,196471.5049991379
2677,195446.98043242862
2678,249090.98547158123
2679,268811.5405545868
2680,275163.8972638813
2681,384190.35286852357
2682,314481.9485356821
2683,558952.214046949
2684,310553.324575175
2685,324225.0475336192
2686,237255.1706739494
2687,293531.7711238185
2688,216454.41130158782
2689,205477.55951234957
2690,424522.2210427341
2691,187978.57334132603
2692,108525.82699159972
2693,203865.99273578596
2694,108188.24295319448
2695,193482.5527114791
2696,183378.66281513634
2697,182098.1867312834
2698,199177.47914450208
2699,171177.81314420627
2700,153403.89996195602
2701,152961.52242790372
2702,119783.87838652867
2703,129923.24448734357
2704,138213.25377371095
2705,112987.78831770379
2706,108847.91774294591
2707,126692.04226219945
2708,125622.55771490991
2709,81078.56717872294
2710,125810.3036758528
2711,307729.04791835725
2712,376330.66687046783
2713,181396.90982795268
2714,163130.65600467953
2715,166652.77723834506
2716,157977.1630229074
2717,202267.78227921136
2718,219197.34873701082
2719,151101.88561974067
2720,179027.9268462637
2721,135053.70811180107
2722,164804.87763536975
2723,146750.39294174482
2724,123167.99456088195
2725,126898.9022400546
2726,154856.07174419946
2727,177784.7209801709
2728,179928.44865164807
2729,147949.15606394553
2730,141817.40487781123
2731,129474.98935456782
2732,124899.85603819009
2733,157717.51260089397
2734,145787.55413702608
